Parcel,St Number,St Name,City,County,State,Country,meter count,Notes,Built Yr,Effective Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14530,1402,WEST RD,Kinston,Lenoir,NC,USA,1,,1952,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10521,1403,WEST RD,Kinston,Lenoir,NC,USA,1,,1953,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13023,1405,WEST RD,Kinston,Lenoir,NC,USA,1,,1963,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10046,1407,WEST RD,Kinston,Lenoir,NC,USA,1,,1955,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8495,1408,WEST RD,Kinston,Lenoir,NC,USA,1,,1952,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13106,1501,WEST RD,Kinston,Lenoir,NC,USA,1,,1952,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8996,1502,WEST RD,Kinston,Lenoir,NC,USA,1,,1953,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9485,1503,WEST RD,Kinston,Lenoir,NC,USA,1,,1952,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7736,1504,WEST RD,Kinston,Lenoir,NC,USA,1,,1952,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8405,1505,WEST RD,Kinston,Lenoir,NC,USA,1,,1953,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9850,1506,WEST RD,Kinston,Lenoir,NC,USA,1,,1954,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14366,1507,WEST RD,Kinston,Lenoir,NC,USA,1,,1953,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6448,1508,WEST RD,Kinston,Lenoir,NC,USA,1,,1954,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14506,1509,WEST RD,Kinston,Lenoir,NC,USA,1,,1953,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13001,1510,WEST RD,Kinston,Lenoir,NC,USA,1,,1955,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4628,1511,WEST RD,Kinston,Lenoir,NC,USA,1,,1955,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10403,1513,WEST RD,Kinston,Lenoir,NC,USA,1,,1955,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13879,1515,WEST RD,Kinston,Lenoir,NC,USA,1,,1956,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26804,1517,WEST RD,Kinston,Lenoir,NC,USA,1,,1956,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6554,1601,WEST RD,Kinston,Lenoir,NC,USA,1,2nd removed,1955,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11790,1603,WEST RD,Kinston,Lenoir,NC,USA,1,,1956,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10074,1605,WEST RD,Kinston,Lenoir,NC,USA,1,,1957,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6273,1606,WEST RD,Kinston,Lenoir,NC,USA,1,,1957,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7570,1607,WEST RD,Kinston,Lenoir,NC,USA,1,,1961,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13348,1900,WEST RD,Kinston,Lenoir,NC,USA,1,,1961,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12646,1902,WEST RD,Kinston,Lenoir,NC,USA,1,,1960,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9977,1903,WEST RD,Kinston,Lenoir,NC,USA,1,,1955,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14296,1904,WEST RD,Kinston,Lenoir,NC,USA,1,,1957,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12706,1905,WEST RD,Kinston,Lenoir,NC,USA,1,,1955,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8446,1906,WEST RD,Kinston,Lenoir,NC,USA,1,,1955,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12836,2000,WEST RD,Kinston,Lenoir,NC,USA,1,,1955,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10931,2001,WEST RD,Kinston,Lenoir,NC,USA,1,,1956,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10530,2002,WEST RD,Kinston,Lenoir,NC,USA,1,,1956,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10067,2003,WEST RD,Kinston,Lenoir,NC,USA,1,,1957,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14534,2004,WEST RD,Kinston,Lenoir,NC,USA,1,,1956,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5458,2005,WEST RD,Kinston,Lenoir,NC,USA,1,,1958,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11361,2006,WEST RD,Kinston,Lenoir,NC,USA,1,,1956,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7190,2007,WEST RD,Kinston,Lenoir,NC,USA,1,,1956,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5363,2008,WEST RD,Kinston,Lenoir,NC,USA,1,,1957,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14550,2102,WEST RD,Kinston,Lenoir,NC,USA,1,,1966,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11166,2104,WEST RD,Kinston,Lenoir,NC,USA,1,,1964,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7358,2105,WEST RD,Kinston,Lenoir,NC,USA,1,,1965,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13585,2106,WEST RD,Kinston,Lenoir,NC,USA,1,,1964,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10400,2107,WEST RD,Kinston,Lenoir,NC,USA,1,,1966,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7675,2109,WEST RD,Kinston,Lenoir,NC,USA,1,,1964,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12371,1000,WESTMINISTER LN,Kinston,Lenoir,NC,USA,1,,1960,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11531,1002,WESTMINSTER LN,Kinston,Lenoir,NC,USA,1,,1958,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13988,600,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1949,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9880,601,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1947,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14541,602,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1940,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11386,605,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1953,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12220,607,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1953,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10839,608,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1950,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7543,609,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1947,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9151,700,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1949,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6866,701,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1949,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14166,702,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1949,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4916,804,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1950,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6714,806,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1946,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8948,807,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1949,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6710,808,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1955,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10580,809,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1919,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5868,811,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1949,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14763,900,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1947,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4637,901,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1949,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13249,904,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1946,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9086,905,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1948,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6568,906,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1949,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9041,907,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1945,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13819,911,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1940,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7849,912,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1946,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6183,1001,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1901,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13291,1002,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1935,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9835,1004,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1941,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5679,1008,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1942,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11385,1009,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1950,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11244,1010,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1938,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8089,1011,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1950,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8239,1012,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1938,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369,1013,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1941,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11984,1014,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1944,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14890,1003/1005,WESTOVER AVE,Kinston,Lenoir,NC,USA,1,,1950,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,2008,WESTWOOD DR,Kinston,Lenoir,NC,USA,1,,1970,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2009,WESTWOOD DR,Kinston,Lenoir,NC,USA,1,,1973,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,2010,WESTWOOD DR,Kinston,Lenoir,NC,USA,1,,1973,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3775,2011,WESTWOOD DR,Kinston,Lenoir,NC,USA,1,,1977,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519,2013,WESTWOOD DR,Kinston,Lenoir,NC,USA,1,,1973,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,2100,WESTWOOD DR,Kinston,Lenoir,NC,USA,1,,1972,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,2101,WESTWOOD DR,Kinston,Lenoir,NC,USA,1,,1970,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,2102,WESTWOOD DR,Kinston,Lenoir,NC,USA,1,,1972,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,2103,WESTWOOD DR,Kinston,Lenoir,NC,USA,1,,1973,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468,2104,WESTWOOD DR,Kinston,Lenoir,NC,USA,1,,1972,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3370,2105,WESTWOOD DR,Kinston,Lenoir,NC,USA,1,,1975,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,2106,WESTWOOD DR,Kinston,Lenoir,NC,USA,1,,1973,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,2107,WESTWOOD DR,Kinston,Lenoir,NC,USA,1,,1973,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,2108,WESTWOOD DR,Kinston,Lenoir,NC,USA,1,,1972,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,2109,WESTWOOD DR,Kinston,Lenoir,NC,USA,1,,1977,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3291,2110,WESTWOOD DR,Kinston,Lenoir,NC,USA,1,,1973,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3049,2111,WESTWOOD DR,Kinston,Lenoir,NC,USA,1,,1972,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2985,2112,WESTWOOD DR,Kinston,Lenoir,NC,USA,1,,1973,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,2113,WESTWOOD DR,Kinston,Lenoir,NC,USA,1,,1972,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,2114,WESTWOOD DR,Kinston,Lenoir,NC,USA,1,,1972,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6783,1600,WHITEHALL DR,Kinston,Lenoir,NC,USA,1,,1969,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14624,1601,WHITEHALL DR,Kinston,Lenoir,NC,USA,1,,1972,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12002,1602,WHITEHALL DR,Kinston,Lenoir,NC,USA,1,,1971,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9397,1603,WHITEHALL DR,Kinston,Lenoir,NC,USA,1,,1968,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10915,1604,WHITEHALL DR,Kinston,Lenoir,NC,USA,1,,1972,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13830,1605,WHITEHALL DR,Kinston,Lenoir,NC,USA,1,,1972,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12369,1606,WHITEHALL DR,Kinston,Lenoir,NC,USA,1,,1970,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10204,1608,WHITEHALL DR,Kinston,Lenoir,NC,USA,1,,1968,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13247,1609,WHITEHALL DR,Kinston,Lenoir,NC,USA,1,,1968,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7560,1611,WHITEHALL DR,Kinston,Lenoir,NC,USA,1,,1970,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12709,1613,WHITEHALL DR,Kinston,Lenoir,NC,USA,1,,1968,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5589,1615,WHITEHALL DR,Kinston,Lenoir,NC,USA,1,,1969,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13492,403,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1946,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7066,404,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1952,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449,405,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1946,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13610,502,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1954,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14264,602,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1951,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12847,603,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1952,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14193,700,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1952,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711,702,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1952,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9300,704,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1952,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8445,706,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1952,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9778,708,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1952,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13408,710,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1952,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6706,802,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1953,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6539,804,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1955,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12310,805,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1952,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10009,806,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1951,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12548,807,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1952,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9295,808,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1954,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10944,809,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1952,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10230,810,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1954,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13499,812,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1953,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5318,813,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1950,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,814,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1950,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9678,815,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1952,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14511,817,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1953,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10247,818,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1954,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5773,819,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1954,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10826,820,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1955,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6955,821,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1954,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12613,822,WILLIAMS ST,Kinston,Lenoir,NC,USA,1,,1955,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
